StateName,StateCode,DistrictName,DistrictCode,SubDistrictName,SubDistrictCode,Constituency,VillageName,VillageCode,Year,Month,Count,Min,Max,Mean,Median
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Kolbong ,00001500,2011,1,30,-4.2308,20.1868,1.4975,1.5506
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Kolbong ,00001500,2011,2,25,-2.6301,10.7579,2.1394,1.7101
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Kolbong ,00001500,2011,3,20,-4.1340,5.5263,0.5927,0.8525
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Kolbong ,00001500,2011,4,14,-2.2037,7.1765,1.7350,1.0294
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Kolbong ,00001500,2011,8,2,2.8333,3.8182,3.3257,3.3258
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Kolbong ,00001500,2011,9,14,-1.8438,7.8125,2.1327,1.8097
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Kolbong ,00001500,2011,10,27,-2.8116,6.7375,1.3625,0.8925
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Kolbong ,00001500,2011,11,22,-2.1529,9.2990,3.0263,3.0832
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Kolbong ,00001500,2011,12,28,-1.8395,8.7000,2.2212,1.9801
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Kolbong ,00001500,2012,1,28,-0.9268,8.5773,2.4753,2.0886
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Kolbong ,00001500,2012,2,24,-5.5667,5.7439,0.0807,-0.2278
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Kolbong ,00001500,2012,3,20,-3.3038,10.6623,2.0940,1.9762
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Kolbong ,00001500,2012,4,16,-3.2564,9.3774,0.6282,0.5692
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Kolbong ,00001500,2012,8,3,-0.5122,10.5588,5.3349,5.9583
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Kolbong ,00001500,2012,9,15,-1.8313,7.1111,1.8652,1.1136
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Kolbong ,00001500,2012,10,24,-5.5833,11.0633,1.6834,1.1602
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Kolbong ,00001500,2012,11,29,-5.0435,8.5714,1.7346,1.7959
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Kolbong ,00001500,2012,12,31,-7.0202,10.7340,-0.0880,-0.5000
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Kolbong ,00001500,2013,1,31,-5.1600,5.7938,0.0003,-0.4242
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Kolbong ,00001500,2013,2,22,-6.1882,9.0845,1.6282,2.2130
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Kolbong ,00001500,2013,3,20,-4.9474,6.8298,0.8697,0.8966
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Kolbong ,00001500,2013,4,12,-7.8730,5.5641,-0.4037,-0.3268
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Kolbong ,00001500,2013,9,16,-4.3448,6.4000,1.1794,1.2093
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Kolbong ,00001500,2013,10,22,-3.0676,6.9048,0.4844,0.3096
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Kolbong ,00001500,2013,11,29,-7.6868,6.5422,-0.4542,-0.1134
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Kolbong ,00001500,2013,12,26,-3.0417,7.9091,1.6369,0.7623
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Murmidong ,00001600,2008,1,25,-3.9000,6.8356,1.3333,1.2083
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Murmidong ,00001600,2008,2,25,-7.3793,11.7125,0.2878,0.4697
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Murmidong ,00001600,2008,3,19,-6.6667,12.0000,0.4696,-0.5217
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Murmidong ,00001600,2008,4,6,1.1111,3.0769,2.3486,2.6261
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Murmidong ,00001600,2008,9,6,-3.8571,5.0278,0.9293,0.7500
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Murmidong ,00001600,2008,10,20,-2.5641,4.4750,0.4757,0.2909
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Murmidong ,00001600,2008,11,28,-5.7241,7.1868,0.3372,0.5306
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Murmidong ,00001600,2008,12,24,-4.5978,10.1778,1.2403,1.5286
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Murmidong ,00001600,2009,1,29,-5.6049,9.3125,0.2998,0.1772
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Murmidong ,00001600,2009,2,20,-7.2542,9.1897,-0.1108,-0.8292
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Murmidong ,00001600,2009,3,2,-1.0577,5.3864,2.1643,2.1643
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Murmidong ,00001600,2009,9,4,-1.4783,1.4000,-0.0219,-0.0048
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Murmidong ,00001600,2009,10,17,-3.2533,3.1857,0.0464,-0.4066
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Murmidong ,00001600,2009,11,24,-4.0118,4.4177,0.7578,0.6140
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Murmidong ,00001600,2009,12,20,-3.8267,4.5882,0.8638,0.6736
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Murmidong ,00001600,2010,1,31,-7.5333,8.6768,-0.7617,-0.7051
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Murmidong ,00001600,2010,2,22,-1.7042,7.2299,2.2541,1.9920
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Murmidong ,00001600,2010,3,15,-5.0968,14.4808,1.1601,0.4342
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Murmidong ,00001600,2010,4,9,-6.0370,4.1515,1.2077,2.2759
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Murmidong ,00001600,2010,8,1,1.6000,1.6000,1.6000,1.6000
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Murmidong ,00001600,2010,9,10,-2.1781,9.4186,2.2095,1.7178
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Murmidong ,00001600,2010,10,22,-8.0854,6.7195,0.9904,0.9825
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Murmidong ,00001600,2010,11,28,-2.7447,14.6264,2.9687,2.2744
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Murmidong ,00001600,2010,12,29,-4.5400,6.6598,0.8570,0.8904
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Murmidong ,00001600,2011,1,30,-5.2680,22.1868,1.6641,1.3715
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Murmidong ,00001600,2011,2,24,-1.4815,11.4857,2.4622,2.0166
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Murmidong ,00001600,2011,3,19,-5.1340,7.9600,0.7938,1.1053
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Murmidong ,00001600,2011,4,14,-4.0000,10.1765,0.9493,-0.2975
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Murmidong ,00001600,2011,8,2,1.8333,4.8182,3.3257,3.3258
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Murmidong ,00001600,2011,9,14,-1.9535,7.2000,2.7410,2.4299
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Murmidong ,00001600,2011,10,25,-4.8116,5.9192,1.5218,1.2824
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Murmidong ,00001600,2011,11,22,-2.1529,9.2990,2.7081,2.6205
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Murmidong ,00001600,2011,12,27,-3.8395,8.2784,2.4020,2.9278
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Murmidong ,00001600,2012,1,28,-1.8312,7.1000,2.4039,2.0657
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Murmidong ,00001600,2012,2,24,-5.5667,5.7439,0.8724,1.2576
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Murmidong ,00001600,2012,3,22,-3.1717,13.7971,2.1643,1.9913
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Murmidong ,00001600,2012,4,15,-2.0588,7.3774,1.3243,1.0870
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Murmidong ,00001600,2012,8,3,-0.5122,14.9583,8.0016,9.5588
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Murmidong ,00001600,2012,9,15,-4.6667,7.1111,2.0652,1.9189
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Murmidong ,00001600,2012,10,25,-5.5833,16.4048,2.3348,1.7531
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Murmidong ,00001600,2012,11,29,-3.2857,11.0000,1.8726,0.9381
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Murmidong ,00001600,2012,12,31,-7.0202,8.9792,0.4281,0.5000
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Murmidong ,00001600,2013,1,31,-5.1600,8.3700,0.7100,0.1667
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Murmidong ,00001600,2013,2,22,-6.1882,9.3380,2.0827,1.9847
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Murmidong ,00001600,2013,3,20,-3.6809,6.8298,1.8697,2.2252
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Murmidong ,00001600,2013,4,12,-4.8730,5.5641,0.4296,-0.1052
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Murmidong ,00001600,2013,9,16,-2.9189,10.2051,1.4223,0.7379
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Murmidong ,00001600,2013,10,22,-3.0676,5.5357,0.7571,0.0375
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Murmidong ,00001600,2013,11,29,-6.8605,10.8864,0.0630,-0.6813
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Murmidong ,00001600,2013,12,27,-1.6939,10.7041,2.4542,1.4242
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Karmi ,00001700,2008,1,25,-3.9000,3.9016,1.0533,1.4124
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Karmi ,00001700,2008,2,26,-6.9420,12.7125,0.2999,0.9533
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Karmi ,00001700,2008,3,19,-6.6667,12.0000,-0.0567,0.0652
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Karmi ,00001700,2008,4,6,-1.8889,4.0769,1.0152,1.0534
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Karmi ,00001700,2008,9,8,-4.8571,4.0278,0.8991,0.7500
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Karmi ,00001700,2008,10,18,-2.5641,5.3415,1.1882,1.4607
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Karmi ,00001700,2008,11,28,-5.0412,5.2371,0.9444,1.2526
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Karmi ,00001700,2008,12,22,-2.5978,7.1778,1.3871,1.0244
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Karmi ,00001700,2009,1,29,-5.7790,9.3125,0.3687,0.1569
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Karmi ,00001700,2009,2,20,-7.4881,5.1897,-0.3108,-0.1140
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Karmi ,00001700,2009,3,2,-1.0577,4.3864,1.6643,1.6643
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Karmi ,00001700,2009,9,4,-1.3846,1.4000,-0.2719,-0.5516
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Karmi ,00001700,2009,10,18,-2.5217,5.1857,0.7030,0.8538
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Karmi ,00001700,2009,11,22,-2.5244,4.4177,0.6967,0.9921
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Karmi ,00001700,2009,12,19,-2.8267,3.5882,0.6108,0.6571
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Karmi ,00001700,2010,1,31,-7.5333,6.0760,-0.4714,0.2949
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Karmi ,00001700,2010,2,23,-1.7042,8.2292,2.8752,3.8837
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Karmi ,00001700,2010,3,16,-5.2941,13.4808,0.6317,-0.6640
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Karmi ,00001700,2010,4,9,-6.0370,5.2759,-0.3478,-1.2593
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Karmi ,00001700,2010,8,2,-0.4286,0.6000,0.0857,0.0857
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Karmi ,00001700,2010,9,11,-2.1781,9.4186,2.0861,1.5238
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Karmi ,00001700,2010,10,22,-8.0854,4.8315,0.8540,0.9825
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Karmi ,00001700,2010,11,27,-3.9783,25.4000,4.7162,2.5253
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Karmi ,00001700,2010,12,29,-4.5400,4.4556,0.2708,-0.1449
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Karmi ,00001700,2011,1,30,-5.2680,17.1868,1.5975,1.6633
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Karmi ,00001700,2011,2,23,-3.4815,7.3433,2.3150,2.2394
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Karmi ,00001700,2011,3,21,-4.1340,7.9600,0.8966,0.9524
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Karmi ,00001700,2011,4,16,-2.3793,7.1765,1.7771,1.7778
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Karmi ,00001700,2011,8,2,1.8333,5.8182,3.8257,3.8258
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Karmi ,00001700,2011,9,15,-1.9535,7.2000,2.6879,2.6494
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Karmi ,00001700,2011,10,26,-2.8116,6.8523,2.1796,2.2315
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Karmi ,00001700,2011,11,22,-2.1529,6.5816,2.5718,3.1847
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Karmi ,00001700,2011,12,27,-2.8395,10.0625,1.9575,1.6837
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Karmi ,00001700,2012,1,28,-1.4066,7.1000,2.5824,2.3180
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Karmi ,00001700,2012,2,24,-5.5667,5.0737,0.4974,1.3709
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Karmi ,00001700,2012,3,22,-3.1717,11.7971,1.8007,1.9105
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Karmi ,00001700,2012,4,15,-3.2308,8.3774,1.4733,0.7436
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Karmi ,00001700,2012,8,3,-0.5122,10.9583,7.0016,10.5588
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Karmi ,00001700,2012,9,15,-2.6667,7.4535,1.9985,0.6400
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Karmi ,00001700,2012,10,24,-5.5833,12.4048,2.3501,2.8155
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Karmi ,00001700,2012,11,29,-4.0435,9.0825,1.7691,2.0000
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Karmi ,00001700,2012,12,31,-6.3571,10.7340,0.4281,0.3367
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Karmi ,00001700,2013,1,30,-5.1600,5.5758,0.1621,0.3374
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Karmi ,00001700,2013,2,22,-6.1882,6.8222,1.0518,0.8632
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Karmi ,00001700,2013,3,20,-4.2586,7.5960,2.1197,2.1859
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Karmi ,00001700,2013,4,12,-2.1282,5.0000,0.6796,0.4438
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Karmi ,00001700,2013,9,15,-2.7593,6.4000,1.1556,0.0000
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Karmi ,00001700,2013,10,23,-3.6032,5.9048,0.7133,0.3617
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Karmi ,00001700,2013,11,29,-7.6868,5.9688,-0.2128,-0.2083
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Karmi ,00001700,2013,12,27,-2.2473,6.8969,1.8460,1.4242
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Goke ,00001800,2008,1,25,-3.9000,6.8209,1.5733,1.5227
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Goke ,00001800,2008,2,26,-6.9420,11.7125,1.4153,2.3970
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Goke ,00001800,2008,3,19,-6.1864,11.0000,1.8087,2.4783
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Goke ,00001800,2008,4,5,0.5862,5.0769,3.0099,4.0652
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Goke ,00001800,2008,9,7,-3.8571,5.0278,0.6823,0.4054
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Goke ,00001800,2008,10,22,-1.5190,4.4607,1.0188,0.4088
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Goke ,00001800,2008,11,28,-5.7241,6.3790,1.4087,2.0055
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Goke ,00001800,2008,12,23,-1.5957,9.1778,2.3435,1.9286
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Goke ,00001800,2009,1,28,-5.6049,11.3125,0.7906,0.6493
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Goke ,00001800,2009,2,19,-6.4881,6.6452,-0.3497,-0.3649
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Goke ,00001800,2009,3,2,-1.0577,4.3864,1.6643,1.6643
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Goke ,00001800,2009,9,4,-1.6250,1.4000,-0.0219,0.0686
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Goke ,00001800,2009,10,17,-2.2533,5.1857,1.7460,1.7792
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Goke ,00001800,2009,11,23,-2.5070,6.3929,1.6893,1.5156
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Goke ,00001800,2009,12,19,-2.8267,6.5882,1.1897,0.7126
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Goke ,00001800,2010,1,31,-7.4343,23.6702,1.7221,-0.0946
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Goke ,00001800,2010,2,23,-1.7042,9.8235,3.0395,2.3182
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Goke ,00001800,2010,3,15,-3.9180,14.4808,2.5601,1.8023
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Goke ,00001800,2010,4,9,-5.0370,7.1515,1.9854,2.2759
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Goke ,00001800,2010,8,1,0.6000,0.6000,0.6000,0.6000
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Goke ,00001800,2010,9,12,-2.1781,6.4186,1.5437,1.6242
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Goke ,00001800,2010,10,23,-8.0854,12.4419,1.6584,1.0227
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Goke ,00001800,2010,11,27,-4.0000,15.6264,4.6792,5.0104
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Goke ,00001800,2010,12,29,-5.0306,9.8737,1.5812,1.0652
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Goke ,00001800,2011,1,30,-3.2680,17.1868,2.4975,2.0663
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Goke ,00001800,2011,2,24,-1.8022,7.0349,2.3788,2.0850
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Goke ,00001800,2011,3,22,-4.1340,4.5263,0.5727,0.6598
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Goke ,00001800,2011,4,16,-3.4444,6.8000,1.9646,1.7167
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Goke ,00001800,2011,8,3,0.8333,3.8182,2.6274,3.2308
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Goke ,00001800,2011,9,15,-2.9535,5.2000,0.7300,0.3030
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Goke ,00001800,2011,10,26,-2.8116,5.3763,1.8606,2.3742
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Goke ,00001800,2011,11,22,-2.1529,6.5816,1.6172,1.5179
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Goke ,00001800,2011,12,27,-2.5895,6.0625,1.1057,1.1605
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Goke ,00001800,2012,1,28,-2.9268,6.5851,2.1181,1.9604
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Goke ,00001800,2012,2,25,-5.5667,4.2152,0.0461,-0.1026
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Goke ,00001800,2012,3,22,-4.0000,10.7971,1.3007,0.8389
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Goke ,00001800,2012,4,16,-3.2308,8.3774,1.7532,1.7541
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Goke ,00001800,2012,8,3,2.4878,12.5588,8.6683,10.9583
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Goke ,00001800,2012,9,15,-3.3966,7.1687,2.2652,1.6400
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Goke ,00001800,2012,10,26,-5.5833,13.4048,1.9717,1.7957
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Goke ,00001800,2012,11,29,-4.0435,7.5714,1.8036,2.0825
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Goke ,00001800,2012,12,31,-6.3571,10.7340,0.2345,-0.6633
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Goke ,00001800,2013,1,30,-4.1600,10.0412,1.6287,1.8126
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Goke ,00001800,2013,2,23,-6.1882,9.0889,1.6443,0.6375
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Goke ,00001800,2013,3,20,-3.5054,5.9828,1.3922,1.2603
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Goke ,00001800,2013,4,12,-4.4400,4.5641,-0.4037,-0.3417
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Goke ,00001800,2013,9,16,-3.5172,5.5424,0.8692,0.3893
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Goke ,00001800,2013,10,22,-5.6032,5.9048,0.7357,0.6229
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Goke ,00001800,2013,11,29,-7.6868,7.8864,-0.2473,-0.4545
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Goke ,00001800,2013,12,26,-5.5796,7.6327,1.6754,1.6084
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Bijanbari ,00001900,2008,1,25,-5.3529,7.0882,1.3333,1.5227
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Bijanbari ,00001900,2008,2,25,-6.9420,9.7125,0.8478,1.4697
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Bijanbari ,00001900,2008,3,18,-5.1864,13.0000,1.2283,1.3643
